AnimalID,Aggressive,At Vet,Barn,Behavior,Court/Investigation,Enroute,Foster,In Foster,In Kennel,In Surgery,Medical,Offsite,Partner,Rabies Risk,SCRP,Suffering,Target,Main Breed,BreedName,sex,fertility,MixColor,color,colorC,agenumber,ageperiod,age,ageC,MainBreedMix,MixBreed,animal,HaveName,outcome
A695944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Seal Point,24.0,4.0,years,1460.0,4.0,147.0,1.0,2.0,0.0,3.0
A710761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,98,GERMAN SHEPHERD,0.0,1.0,1.0,Black,0.0,10.0,years,3650.0,10.0,176.0,0.0,1.0,1.0,1.0
A685309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,White,1.0,3.0,years,1095.0,3.0,111.0,1.0,1.0,1.0,0.0
A688178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A701752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Black,0.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A683902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,0.0
A678576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,135,MINIATURE PINSCHER,0.0,0.0,1.0,Black,0.0,2.0,years,730.0,2.0,239.0,0.0,1.0,1.0,1.0
A667766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A640804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,0.0
A691181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Fawn,21.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,1.0
A696004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,55,CARDIGAN WELSH CORGI,1.0,1.0,1.0,Sable,15.0,5.0,years,1825.0,5.0,99.0,1.0,1.0,1.0,3.0
A690042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Torbie,14.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A713451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,1.0,1.0,White,1.0,4.0,months,120.0,0.0,145.0,1.0,2.0,1.0,0.0
A706300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Black,0.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,1.0
A612857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Orange Tabby,5.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,0.0,1.0
A688071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,0.0,1.0,1.0,Brown,3.0,1.0,year,365.0,1.0,176.0,1.0,1.0,1.0,0.0
A694913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Blue,6.0,10.0,years,3650.0,10.0,147.0,1.0,2.0,1.0,0.0
A686147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Black,0.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A714144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,1.0
A676375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Black,0.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A686297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,159,PIT BULL,0.0,1.0,1.0,Blue,6.0,5.0,months,150.0,0.0,279.0,1.0,1.0,1.0,3.0
A663510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Brown Brindle,9.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,2.0
A660137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Blue Tabby,10.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A670571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,64,CHOW CHOW,1.0,1.0,1.0,Ruddy,55.0,4.0,months,120.0,0.0,117.0,1.0,1.0,1.0,0.0
A674605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,167,PUG,0.0,1.0,0.0,Black,0.0,2.0,years,730.0,2.0,291.0,1.0,1.0,1.0,1.0
A682763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Calico,12.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A712627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,1.0,1.0,Black,0.0,3.0,months,90.0,0.0,145.0,1.0,2.0,0.0,0.0
A681963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,1.0,1.0,1.0,White,1.0,1.0,month,30.0,0.0,26.0,1.0,1.0,1.0,0.0
A680447,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Black,0.0,3.0,days,3.0,0.0,147.0,1.0,2.0,0.0,1.0
A717051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Fawn,21.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,0.0
A693786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,Red,8.0,2.0,years,730.0,2.0,221.0,1.0,1.0,1.0,0.0
A715022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,0.0,0.0,1.0,White,1.0,4.0,months,120.0,0.0,26.0,1.0,1.0,0.0,1.0
A681643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,White,1.0,10.0,years,3650.0,10.0,147.0,1.0,2.0,0.0,3.0
A703840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Brown,3.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,0.0
A716168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,157,PHARAOH HOUND,0.0,1.0,1.0,Yellow,18.0,11.0,months,330.0,0.0,276.0,1.0,1.0,1.0,0.0
A720471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,117,JACK RUSSELL TERRIER,1.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,211.0,1.0,1.0,1.0,1.0
A671519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Red,8.0,1.0,year,365.0,1.0,221.0,1.0,1.0,1.0,0.0
A699565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Brown Brindle,9.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,1.0
A687163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,0.0,0.0,Calico,12.0,3.0,years,1095.0,3.0,145.0,1.0,2.0,0.0,1.0
A708516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Orange Tabby,5.0,5.0,months,150.0,0.0,147.0,1.0,2.0,0.0,1.0
A663605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Brown Tabby,2.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,2.0
A667270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,13,ANATOL SHEPHERD,0.0,1.0,1.0,White,1.0,3.0,months,90.0,0.0,23.0,1.0,1.0,1.0,1.0
A681920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,220.0,1.0,1.0,1.0,2.0
A670396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,0.0,White,1.0,1.0,year,365.0,1.0,110.0,1.0,1.0,1.0,2.0
A712505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Tan,4.0,8.0,years,2920.0,8.0,111.0,1.0,1.0,1.0,0.0
A690502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,Tan,4.0,2.0,years,730.0,2.0,111.0,1.0,1.0,0.0,1.0
A708416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Orange Tabby,5.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A685567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,57,CATAHOULA,1.0,1.0,1.0,Brown Merle,28.0,2.0,years,730.0,2.0,103.0,1.0,1.0,1.0,0.0
A674586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,52,CAIRN TERRIER,0.0,1.0,0.0,Brown,3.0,2.0,years,730.0,2.0,93.0,1.0,1.0,1.0,0.0
A704094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,0.0,0.0,Chocolate,13.0,2.0,months,60.0,0.0,111.0,1.0,1.0,1.0,1.0
A691403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,41,BOSTON TERRIER,0.0,0.0,1.0,Brown Brindle,9.0,6.0,years,2190.0,6.0,71.0,0.0,1.0,1.0,1.0
A669878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,161,PLOTT HOUND,1.0,1.0,0.0,Brown Brindle,9.0,2.0,years,730.0,2.0,282.0,1.0,1.0,1.0,1.0
A698386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,170,RAT TERRIER,0.0,0.0,0.0,Tricolor,7.0,10.0,years,3650.0,10.0,298.0,1.0,1.0,1.0,2.0
A671302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Black,0.0,1.0,year,365.0,1.0,221.0,1.0,1.0,1.0,0.0
A666416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Tan,4.0,4.0,years,1460.0,4.0,279.0,1.0,1.0,1.0,2.0
A678657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,White,1.0,4.0,years,1460.0,4.0,110.0,1.0,1.0,1.0,0.0
A682067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Brown Tabby,2.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,0.0
A417622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,135,MINIATURE PINSCHER,0.0,1.0,1.0,Black,0.0,10.0,years,3650.0,10.0,239.0,0.0,1.0,1.0,2.0
A693533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,98,GERMAN SHEPHERD,1.0,0.0,1.0,Black,0.0,1.0,month,30.0,0.0,177.0,1.0,1.0,0.0,1.0
A713975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,79,DOMESTIC MEDIUM HAIR,2.0,2.0,0.0,Blue,6.0,2.0,weeks,14.0,0.0,145.0,1.0,2.0,0.0,4.0
A712374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,0.0
A708699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,78,DOMESTIC LONGHAIR,0.0,1.0,1.0,Blue Tabby,10.0,5.0,years,1825.0,5.0,143.0,1.0,2.0,1.0,0.0
A669731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,202,TIBETAN TERRIER,0.0,1.0,1.0,Black,0.0,4.0,years,1460.0,4.0,354.0,1.0,1.0,0.0,0.0
A690220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,41,BOSTON TERRIER,1.0,1.0,0.0,Brown Brindle,9.0,1.0,year,365.0,1.0,71.0,1.0,1.0,1.0,0.0
A672271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,64,CHOW CHOW,0.0,0.0,0.0,Brown,3.0,10.0,years,3650.0,10.0,116.0,0.0,1.0,0.0,3.0
A718068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,1.0,0.0,1.0,Sable,15.0,4.0,months,120.0,0.0,279.0,1.0,1.0,1.0,1.0
A613378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Blue,6.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,2.0
A692913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,52,CAIRN TERRIER,1.0,1.0,0.0,Tan,4.0,4.0,years,1460.0,4.0,93.0,1.0,1.0,1.0,0.0
A677765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42,BOXER,1.0,0.0,1.0,Brown Brindle,9.0,1.0,year,365.0,1.0,74.0,1.0,1.0,1.0,2.0
A677022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Orange Tabby,5.0,1.0,year,365.0,1.0,147.0,1.0,2.0,0.0,1.0
A484400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Black,0.0,7.0,years,2555.0,7.0,278.0,1.0,1.0,1.0,2.0
A678140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,78,DOMESTIC LONGHAIR,1.0,0.0,0.0,Tortie,11.0,4.0,weeks,28.0,0.0,142.0,1.0,2.0,1.0,1.0
A704141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Orange Tabby,5.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,1.0,0.0
A695578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,7,AMERICAN BULLDOG,0.0,1.0,1.0,Tan,4.0,1.0,year,365.0,1.0,12.0,1.0,1.0,1.0,1.0
A681730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,98,GERMAN SHEPHERD,0.0,1.0,1.0,Chocolate,13.0,1.0,year,365.0,1.0,177.0,1.0,1.0,1.0,1.0
A689520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,4.0,months,120.0,0.0,147.0,1.0,2.0,0.0,1.0
A689390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,75,DOBERMAN PINSCH,1.0,0.0,1.0,Black,0.0,1.0,year,365.0,1.0,137.0,1.0,1.0,1.0,1.0
A714561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Torbie,14.0,4.0,months,120.0,0.0,147.0,1.0,2.0,0.0,1.0
A701176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22,BEAGLE,1.0,1.0,0.0,Tricolor,7.0,12.0,years,4380.0,12.0,38.0,1.0,1.0,1.0,2.0
A681566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,46,BRUSS GRIFFON,0.0,1.0,0.0,Black,0.0,2.0,years,730.0,2.0,82.0,1.0,1.0,0.0,2.0
A686074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,55,CARDIGAN WELSH CORGI,0.0,1.0,0.0,Tricolor,7.0,3.0,years,1095.0,3.0,98.0,1.0,1.0,1.0,0.0
A670475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,17,AUSTRALIAN SHEPHERD,0.0,0.0,1.0,Tan,4.0,4.0,years,1460.0,4.0,29.0,1.0,1.0,1.0,1.0
A681982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,117,JACK RUSSELL TERRIER,0.0,1.0,1.0,White,1.0,5.0,years,1825.0,5.0,211.0,1.0,1.0,0.0,0.0
A690517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Black,0.0,4.0,months,120.0,0.0,147.0,1.0,2.0,0.0,1.0
A702058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Black,0.0,1.0,weeks,7.0,0.0,147.0,1.0,2.0,0.0,1.0
A713857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,71,DACHSHUND LONGHAIR,1.0,0.0,1.0,Black,0.0,7.0,months,210.0,0.0,128.0,1.0,1.0,0.0,1.0
A683574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,118,JAPANESE BOBTAIL,1.0,1.0,0.0,Calico,12.0,7.0,months,210.0,0.0,212.0,1.0,2.0,1.0,0.0
A699492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,Black,0.0,3.0,months,90.0,0.0,221.0,1.0,1.0,1.0,0.0
A676882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,129,MAINE COON,1.0,1.0,0.0,Torbie,14.0,13.0,years,4745.0,13.0,229.0,1.0,2.0,1.0,0.0
A659836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,Black,0.0,9.0,months,270.0,0.0,220.0,1.0,1.0,1.0,0.0
A701299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Black,0.0,2.0,weeks,14.0,0.0,147.0,1.0,2.0,0.0,1.0
A694028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,White,1.0,10.0,years,3650.0,10.0,147.0,1.0,2.0,0.0,3.0
A717021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Brown Tabby,2.0,10.0,years,3650.0,10.0,147.0,1.0,2.0,0.0,4.0
A674935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,167,PUG,0.0,1.0,1.0,Tan,4.0,2.0,years,730.0,2.0,292.0,1.0,1.0,1.0,0.0
A694756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Black,0.0,13.0,years,4745.0,13.0,221.0,1.0,1.0,1.0,2.0
A686109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A676877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,167,PUG,1.0,1.0,0.0,Black,0.0,5.0,years,1825.0,5.0,292.0,1.0,1.0,1.0,2.0
A705571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,47,BULL TERRIER,0.0,1.0,1.0,Brown Brindle,9.0,10.0,months,300.0,0.0,86.0,1.0,1.0,1.0,0.0
A696212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,164,POMERANIAN,0.0,1.0,1.0,White,1.0,13.0,years,4745.0,13.0,287.0,1.0,1.0,1.0,2.0
A663451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Blue,6.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A669276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Tan,4.0,1.0,year,365.0,1.0,111.0,1.0,1.0,1.0,2.0
A447753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,1.0,1.0,1.0,Brown,3.0,9.0,years,3285.0,9.0,278.0,0.0,1.0,1.0,1.0
A714061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,2.0
A674673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,0.0,1.0,White,1.0,1.0,day,1.0,0.0,279.0,1.0,1.0,0.0,2.0
A665802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Black Tabby,30.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A709917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,0.0,Cream Tabby,16.0,7.0,months,210.0,0.0,144.0,0.0,2.0,1.0,0.0
A673122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,130,MALTESE,1.0,1.0,0.0,White,1.0,5.0,years,1825.0,5.0,230.0,0.0,1.0,1.0,0.0
A689241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,Black,0.0,3.0,years,1095.0,3.0,220.0,1.0,1.0,1.0,2.0
A679703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,17,AUSTRALIAN SHEPHERD,1.0,1.0,0.0,Tricolor,7.0,2.0,months,60.0,0.0,30.0,1.0,1.0,1.0,0.0
A659644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,1.0,1.0,1.0,Brown,3.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,2.0
A668873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,Brown,3.0,9.0,months,270.0,0.0,221.0,1.0,1.0,1.0,2.0
A371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Blue,6.0,11.0,years,4015.0,11.0,147.0,1.0,2.0,1.0,0.0
A701609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Calico,12.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A679065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Black,0.0,2.0,years,730.0,2.0,221.0,1.0,1.0,1.0,2.0
A684102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,Orange Tabby,5.0,4.0,weeks,28.0,0.0,147.0,1.0,2.0,0.0,1.0
A677202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,72,DACHSHUND WIREHAIR,0.0,1.0,0.0,Brown,3.0,10.0,years,3650.0,10.0,131.0,1.0,1.0,0.0,1.0
A711961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Calico,12.0,2.0,days,2.0,0.0,147.0,1.0,2.0,0.0,1.0
A667007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Black,0.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,1.0
A691807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,95,FLAT COAT RETRIEVER,1.0,1.0,1.0,Black,0.0,5.0,years,1825.0,5.0,171.0,1.0,1.0,1.0,1.0
A711454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,1.0,Orange Tabby,5.0,1.0,month,30.0,0.0,145.0,1.0,2.0,0.0,0.0
A687399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,1.0,0.0,1.0,Blue,6.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,0.0,1.0
A712445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Tan,4.0,1.0,year,365.0,1.0,111.0,1.0,1.0,1.0,2.0
A714524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Tan,4.0,2.0,years,730.0,2.0,279.0,1.0,1.0,1.0,1.0
A692309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Black,0.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A665230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,Yellow,18.0,3.0,years,1095.0,3.0,221.0,1.0,1.0,1.0,2.0
